User_id,category,Amount,Age,Day_of_week,Month,Day_of_month,year
14,Hobbies,1790,19,3,5,23,2024
14,Shopping,897,30,4,5,24,2024
14,Hobbies,2076,19,5,5,25,2024
14,Public Transport,877,30,6,5,26,2024
14,Utilities,2216,30,0,5,27,2024
14,Utilities,2593,50,1,5,28,2024
14,Public Transport,319,36,2,5,29,2024
14,Groceries,863,50,3,5,30,2024
14,Travel,2733,32,4,5,31,2024
14,Travel,9543,35,5,6,1,2024
14,Education,3929,33,6,6,2,2024
14,Hobbies,2855,32,0,6,3,2024
14,Travel,4042,37,1,6,4,2024
14,Shopping,1024,27,2,6,5,2024
14,Public Transport,58,18,3,6,6,2024
14,Rent,19933,40,4,6,7,2024
14,Subscriptions,1277,22,5,6,8,2024
14,Dining,539,23,6,6,9,2024
14,Travel,7235,39,0,6,10,2024
14,Groceries,1308,29,1,6,11,2024
14,Education,8024,27,2,6,12,2024
14,Travel,4911,39,3,6,13,2024
14,Public Transport,787,39,4,6,14,2024
14,Rent,14547,40,5,6,15,2024
14,Entertainment,1301,24,6,6,16,2024
14,Shopping,742,34,0,6,17,2024
14,Subscriptions,551,28,1,6,18,2024
14,Utilities,2189,27,2,6,19,2024
14,Healthcare,4140,38,3,6,20,2024
14,Dining,271,21,4,6,21,2024
14,Entertainment,2053,19,5,6,22,2024
14,Education,2115,21,6,6,23,2024
14,Education,1323,28,0,6,24,2024
14,Healthcare,2367,28,1,6,25,2024
14,Education,1136,22,2,6,26,2024
14,Luxury Items,14558,36,3,6,27,2024
14,Rent,14570,25,4,6,28,2024
14,Entertainment,1099,25,5,6,29,2024
14,Healthcare,2154,27,6,6,30,2024
14,Dining,718,32,0,7,1,2024
14,Entertainment,1488,23,1,7,2,2024
14,Hobbies,1499,35,2,7,3,2024
14,Luxury Items,24410,36,3,7,4,2024
14,Groceries,254,26,4,7,5,2024
14,Education,5329,27,5,7,6,2024
14,Groceries,1142,37,6,7,7,2024
14,Public Transport,163,27,0,7,8,2024
14,Dining,1048,23,1,7,9,2024
14,Education,6803,20,2,7,10,2024
14,Shopping,4114,20,3,7,11,2024
14,Hobbies,2161,33,4,7,12,2024
14,Utilities,355,49,5,7,13,2024
14,Entertainment,2036,23,6,7,14,2024
14,Dining,1955,31,0,7,15,2024
14,Shopping,4143,24,1,7,16,2024
14,Luxury Items,10240,28,2,7,17,2024
14,Education,4632,35,3,7,18,2024
14,Subscriptions,555,37,4,7,19,2024
14,Rent,11981,36,5,7,20,2024
14,Shopping,1678,25,6,7,21,2024
14,Public Transport,447,35,0,7,22,2024
14,Travel,4800,23,1,7,23,2024
14,Public Transport,619,31,2,7,24,2024
14,Shopping,879,27,3,7,25,2024
14,Rent,18601,30,4,7,26,2024
14,Rent,8614,27,5,7,27,2024
14,Shopping,4658,18,6,7,28,2024
14,Public Transport,304,38,0,7,29,2024
14,Dining,1606,27,1,7,30,2024
14,Public Transport,241,19,2,7,31,2024
14,Shopping,1161,24,3,8,1,2024
14,Luxury Items,6639,33,4,8,2,2024
14,Dining,608,25,5,8,3,2024
14,Rent,13632,33,6,8,4,2024
14,Education,1453,34,0,8,5,2024
14,Public Transport,619,39,1,8,6,2024
14,Groceries,325,27,2,8,7,2024
14,Dining,1418,19,3,8,8,2024
14,Travel,7415,27,4,8,9,2024
14,Travel,2405,21,5,8,10,2024
14,Hobbies,1854,20,6,8,11,2024
14,Subscriptions,613,21,0,8,12,2024
14,Entertainment,1408,23,1,8,13,2024
14,Hobbies,2399,32,2,8,14,2024
14,Healthcare,1000,39,3,8,15,2024
14,Rent,13953,28,4,8,16,2024
14,Entertainment,1856,20,5,8,17,2024
14,Groceries,351,39,6,8,18,2024
14,Hobbies,2427,37,0,8,19,2024
14,Entertainment,399,29,1,8,20,2024
14,Public Transport,919,41,2,8,21,2024
14,Entertainment,595,21,3,8,22,2024
14,Shopping,2274,18,4,8,23,2024
14,Healthcare,3830,30,5,8,24,2024
14,Dining,1871,23,6,8,25,2024
14,Entertainment,1274,24,0,8,26,2024
14,Utilities,1602,28,1,8,27,2024
14,Shopping,693,18,2,8,28,2024
14,Groceries,661,43,3,8,29,2024
14,Utilities,1835,23,4,8,30,2024
14,Public Transport,645,34,5,8,31,2024
14,Luxury Items,19624,27,6,9,1,2024
14,Healthcare,1882,56,0,9,2,2024
14,Rent,19809,23,1,9,3,2024
14,Travel,7378,36,2,9,4,2024
14,Shopping,3178,25,3,9,5,2024
14,Utilities,2952,21,4,9,6,2024
14,Subscriptions,1042,33,5,9,7,2024
14,Entertainment,1331,29,6,9,8,2024
14,Luxury Items,8491,25,0,9,9,2024
14,Shopping,4076,23,1,9,10,2024
14,Travel,6893,22,2,9,11,2024
14,Rent,10000,25,3,9,12,2024
14,Education,6406,25,4,9,13,2024
14,Public Transport,141,30,5,9,14,2024
14,Utilities,2159,36,6,9,15,2024
14,Entertainment,424,19,0,9,16,2024
14,Dining,319,19,1,9,17,2024
14,Luxury Items,16825,44,2,9,18,2024
14,Public Transport,370,23,3,9,19,2024
14,Entertainment,1132,19,4,9,20,2024
14,Travel,8526,32,5,9,21,2024
14,Dining,710,18,6,9,22,2024
14,Entertainment,2230,23,0,9,23,2024
14,Luxury Items,7001,35,1,9,24,2024
14,Entertainment,1264,24,2,9,25,2024
14,Hobbies,708,25,3,9,26,2024
14,Public Transport,536,27,4,9,27,2024
14,Public Transport,781,37,5,9,28,2024
14,Shopping,2095,23,6,9,29,2024
14,Travel,7823,22,0,9,30,2024
14,Luxury Items,9340,29,1,10,1,2024
14,Shopping,1421,35,2,10,2,2024
14,Education,6331,32,3,10,3,2024
14,Education,7423,19,4,10,4,2024
14,Dining,1265,21,5,10,5,2024
14,Utilities,2336,36,6,10,6,2024
14,Public Transport,621,30,0,10,7,2024
14,Hobbies,1159,18,1,10,8,2024
14,Travel,7161,35,2,10,9,2024
14,Subscriptions,695,23,3,10,10,2024
14,Dining,1563,27,4,10,11,2024
14,Luxury Items,19823,44,5,10,12,2024
14,Education,1911,30,6,10,13,2024
14,Shopping,687,24,0,10,14,2024
14,Subscriptions,723,20,1,10,15,2024
14,Public Transport,51,22,2,10,16,2024
14,Rent,12873,35,3,10,17,2024
14,Luxury Items,19935,41,4,10,18,2024
14,Education,4872,21,5,10,19,2024
14,Subscriptions,313,28,6,10,20,2024
14,Entertainment,2355,29,0,10,21,2024
14,Shopping,639,35,1,10,22,2024
14,Entertainment,1559,22,2,10,23,2024
14,Rent,12383,28,3,10,24,2024
14,Education,2871,31,4,10,25,2024
14,Shopping,2285,21,5,10,26,2024
14,Subscriptions,396,40,6,10,27,2024
14,Subscriptions,296,18,0,10,28,2024
14,Subscriptions,683,26,1,10,29,2024
14,Travel,9190,27,2,10,30,2024
14,Travel,4046,29,3,10,31,2024
14,Groceries,882,27,4,11,1,2024
14,Dining,666,20,5,11,2,2024
14,Rent,11994,34,6,11,3,2024
14,Subscriptions,179,31,0,11,4,2024
14,Subscriptions,744,32,1,11,5,2024
14,Public Transport,737,30,2,11,6,2024
14,Entertainment,1288,23,3,11,7,2024
14,Travel,3251,27,4,11,8,2024
14,Luxury Items,19332,37,5,11,9,2024
14,Utilities,1613,49,6,11,10,2024
14,Luxury Items,19481,42,0,11,11,2024
14,Utilities,1022,25,1,11,12,2024
14,Dining,953,25,2,11,13,2024
14,Subscriptions,1191,34,3,11,14,2024
14,Shopping,1500,32,4,11,15,2024
14,Healthcare,4058,46,5,11,16,2024
14,Rent,17004,32,6,11,17,2024
14,Education,5693,27,0,11,18,2024
14,Public Transport,963,45,1,11,19,2024
14,Dining,929,29,2,11,20,2024
14,Education,2876,19,3,11,21,2024
14,Travel,9116,34,4,11,22,2024
14,Luxury Items,7949,39,5,11,23,2024
14,Hobbies,557,38,6,11,24,2024
14,Entertainment,2214,27,0,11,25,2024
14,Healthcare,2664,59,1,11,26,2024
14,Utilities,2457,28,2,11,27,2024
14,Shopping,4779,25,3,11,28,2024
14,Travel,8333,33,4,11,29,2024
14,Subscriptions,1169,35,5,11,30,2024
14,Education,1594,31,6,12,1,2024
14,Utilities,876,34,0,12,2,2024
14,Public Transport,897,23,1,12,3,2024
14,Education,8392,23,2,12,4,2024
14,Rent,19669,33,3,12,5,2024
14,Groceries,1151,18,4,12,6,2024
14,Education,7686,31,5,12,7,2024
14,Entertainment,1419,25,6,12,8,2024
14,Public Transport,513,42,0,12,9,2024
14,Hobbies,592,24,1,12,10,2024
14,Utilities,1562,22,2,12,11,2024
14,Healthcare,2153,27,3,12,12,2024
14,Dining,1042,27,4,12,13,2024
14,Healthcare,3932,33,5,12,14,2024
14,Hobbies,1708,22,6,12,15,2024
14,Utilities,847,27,0,12,16,2024
14,Travel,7527,32,1,12,17,2024
14,Travel,2204,40,2,12,18,2024
14,Healthcare,1094,35,3,12,19,2024
14,Utilities,847,26,4,12,20,2024
14,Travel,9772,20,5,12,21,2024
14,Healthcare,683,55,6,12,22,2024
14,Entertainment,965,19,0,12,23,2024
14,Entertainment,341,25,1,12,24,2024
14,Groceries,1495,25,2,12,25,2024
15,Entertainment,456,29,0,1,1,2024
15,Public Transport,483,35,1,1,2,2024
15,Rent,13788,31,2,1,3,2024
15,Healthcare,2923,41,3,1,4,2024
15,Travel,6766,37,4,1,5,2024
15,Luxury Items,24212,38,5,1,6,2024
15,Travel,8048,26,6,1,7,2024
15,Subscriptions,518,36,0,1,8,2024
15,Luxury Items,8416,33,1,1,9,2024
15,Education,7061,28,2,1,10,2024
15,Hobbies,2003,37,3,1,11,2024
15,Public Transport,210,41,4,1,12,2024
15,Public Transport,668,29,5,1,13,2024
15,Hobbies,1994,19,6,1,14,2024
15,Luxury Items,12322,25,0,1,15,2024
15,Healthcare,3840,31,1,1,16,2024
15,Utilities,2356,26,2,1,17,2024
15,Shopping,2332,25,3,1,18,2024
15,Luxury Items,16841,33,4,1,19,2024
15,Public Transport,628,36,5,1,20,2024
15,Public Transport,62,40,6,1,21,2024
15,Rent,13593,35,0,1,22,2024
15,Rent,8975,28,1,1,23,2024
15,Hobbies,2946,19,2,1,24,2024
15,Hobbies,1845,38,3,1,25,2024
15,Luxury Items,14876,42,4,1,26,2024
15,Public Transport,512,18,5,1,27,2024
15,Utilities,1232,25,6,1,28,2024
15,Subscriptions,1432,29,0,1,29,2024
15,Subscriptions,1082,34,1,1,30,2024
15,Hobbies,2214,22,2,1,31,2024
15,Subscriptions,1208,29,3,2,1,2024
15,Dining,1366,34,4,2,2,2024
15,Subscriptions,1360,38,5,2,3,2024
15,Dining,1554,34,6,2,4,2024
15,Hobbies,2022,39,0,2,5,2024
15,Public Transport,416,33,1,2,6,2024
15,Public Transport,532,40,2,2,7,2024
15,Dining,1130,34,3,2,8,2024
15,Education,5629,33,4,2,9,2024
15,Entertainment,549,24,5,2,10,2024
15,Rent,11078,30,6,2,11,2024
15,Hobbies,1484,26,0,2,12,2024
15,Subscriptions,625,40,1,2,13,2024
15,Subscriptions,1434,32,2,2,14,2024
15,Shopping,1892,27,3,2,15,2024
15,Healthcare,3766,38,4,2,16,2024
15,Healthcare,1631,26,5,2,17,2024
15,Hobbies,1273,29,6,2,18,2024
15,Public Transport,94,25,0,2,19,2024
15,Dining,1072,33,1,2,20,2024
15,Healthcare,1055,37,2,2,21,2024
15,Groceries,456,20,3,2,22,2024
15,Utilities,2766,26,4,2,23,2024
15,Dining,962,32,5,2,24,2024
15,Shopping,4065,27,6,2,25,2024
15,Rent,19944,24,0,2,26,2024
15,Education,3992,31,1,2,27,2024
15,Subscriptions,1288,29,2,2,28,2024
15,Rent,10520,36,3,2,29,2024
15,Luxury Items,7102,37,4,3,1,2024
15,Healthcare,4438,47,5,3,2,2024
15,Utilities,1421,48,6,3,3,2024
15,Subscriptions,556,37,0,3,4,2024
15,Utilities,1968,43,1,3,5,2024
15,Utilities,1880,39,2,3,6,2024
15,Groceries,852,49,3,3,7,2024
15,Dining,1322,28,4,3,8,2024
15,Entertainment,1070,26,5,3,9,2024
15,Dining,1250,25,6,3,10,2024
15,Healthcare,4851,27,0,3,11,2024
15,Public Transport,851,42,1,3,12,2024
15,Subscriptions,1485,20,2,3,13,2024
15,Subscriptions,947,37,3,3,14,2024
15,Travel,8355,34,4,3,15,2024
15,Subscriptions,433,28,5,3,16,2024
15,Luxury Items,9339,28,6,3,17,2024
15,Entertainment,2118,28,0,3,18,2024
15,Shopping,2138,24,1,3,19,2024
15,Healthcare,1836,25,2,3,20,2024
15,Utilities,1832,29,3,3,21,2024
15,Education,6018,18,4,3,22,2024
15,Subscriptions,869,29,5,3,23,2024
15,Luxury Items,21840,34,6,3,24,2024
15,Rent,18172,39,0,3,25,2024
15,Entertainment,1950,26,1,3,26,2024
15,Groceries,780,26,2,3,27,2024
15,Healthcare,3512,38,3,3,28,2024
15,Travel,4880,34,4,3,29,2024
15,Public Transport,132,29,5,3,30,2024
15,Shopping,1620,30,6,3,31,2024
15,Public Transport,760,26,0,4,1,2024
15,Education,1773,30,1,4,2,2024
15,Luxury Items,13290,26,2,4,3,2024
15,Rent,18933,23,3,4,4,2024
15,Entertainment,488,18,4,4,5,2024
15,Public Transport,306,22,5,4,6,2024
15,Luxury Items,14729,44,6,4,7,2024
15,Groceries,833,45,0,4,8,2024
15,Entertainment,1992,22,1,4,9,2024
15,Dining,585,25,2,4,10,2024
15,Travel,7726,34,3,4,11,2024
15,Hobbies,1300,40,4,4,12,2024
15,Luxury Items,23391,43,5,4,13,2024
15,Travel,9557,36,6,4,14,2024
15,Travel,9747,36,0,4,15,2024
15,Healthcare,3699,26,1,4,16,2024
15,Travel,6830,20,2,4,17,2024
15,Shopping,2560,33,3,4,18,2024
15,Luxury Items,23062,42,4,4,19,2024
15,Public Transport,695,37,5,4,20,2024
15,Healthcare,4599,28,6,4,21,2024
15,Public Transport,986,20,0,4,22,2024
15,Shopping,4188,18,1,4,23,2024
15,Hobbies,442,29,2,4,24,2024
15,Utilities,892,30,3,4,25,2024
15,Healthcare,4086,58,4,4,26,2024
15,Travel,5570,20,5,4,27,2024
15,Subscriptions,191,31,6,4,28,2024
15,Shopping,1001,30,0,4,29,2024
15,Utilities,1850,25,1,4,30,2024
15,Dining,1128,28,2,5,1,2024
15,Rent,18397,22,3,5,2,2024
15,Dining,1150,34,4,5,3,2024
15,Healthcare,3350,60,5,5,4,2024
15,Utilities,1575,32,6,5,5,2024
15,Hobbies,1583,35,0,5,6,2024
15,Shopping,1615,18,1,5,7,2024
15,Education,4156,26,2,5,8,2024
15,Utilities,627,35,3,5,9,2024
15,Hobbies,898,28,4,5,10,2024
15,Entertainment,822,26,5,5,11,2024
15,Rent,12926,23,6,5,12,2024
15,Luxury Items,20850,27,0,5,13,2024
15,Hobbies,2521,33,1,5,14,2024
15,Entertainment,1327,22,2,5,15,2024
15,Groceries,1443,36,3,5,16,2024
15,Shopping,4760,21,4,5,17,2024
15,Groceries,1205,33,5,5,18,2024
15,Healthcare,4743,22,6,5,19,2024
15,Luxury Items,24090,43,0,5,20,2024
15,Subscriptions,715,34,1,5,21,2024
15,Entertainment,1631,23,2,5,22,2024
15,Entertainment,1767,27,3,5,23,2024
15,Travel,6492,27,4,5,24,2024
15,Public Transport,658,43,5,5,25,2024
15,Groceries,1322,22,6,5,26,2024
15,Shopping,3667,21,0,5,27,2024
15,Shopping,2072,35,1,5,28,2024
15,Education,7842,20,2,5,29,2024
15,Utilities,925,33,3,5,30,2024
15,Travel,8747,31,4,5,31,2024
15,Public Transport,109,28,5,6,1,2024
15,Education,2617,18,6,6,2,2024
15,Subscriptions,1352,33,0,6,3,2024
15,Rent,11661,28,1,6,4,2024
15,Utilities,422,40,2,6,5,2024
15,Utilities,686,48,3,6,6,2024
15,Hobbies,1279,22,4,6,7,2024
15,Shopping,3379,26,5,6,8,2024
15,Travel,2849,37,6,6,9,2024
15,Healthcare,566,43,0,6,10,2024
15,Hobbies,497,26,1,6,11,2024
15,Shopping,2016,23,2,6,12,2024
15,Subscriptions,419,32,3,6,13,2024
15,Shopping,3930,21,4,6,14,2024
15,Entertainment,1271,30,5,6,15,2024
15,Public Transport,786,34,6,6,16,2024
15,Education,5405,26,0,6,17,2024
15,Entertainment,2237,22,1,6,18,2024
15,Education,5321,33,2,6,19,2024
15,Healthcare,1962,26,3,6,20,2024
15,Utilities,2336,47,4,6,21,2024
15,Healthcare,2298,47,5,6,22,2024
15,Dining,889,30,6,6,23,2024
15,Groceries,309,31,0,6,24,2024
15,Shopping,2559,21,1,6,25,2024
15,Subscriptions,291,25,2,6,26,2024
15,Subscriptions,366,27,3,6,27,2024
15,Luxury Items,10621,26,4,6,28,2024
15,Luxury Items,12192,29,5,6,29,2024
15,Travel,9066,25,6,6,30,2024
15,Travel,3540,29,0,7,1,2024
15,Shopping,2129,18,1,7,2,2024
15,Entertainment,1330,20,2,7,3,2024
15,Entertainment,666,30,3,7,4,2024
15,Groceries,570,34,4,7,5,2024
15,Public Transport,204,23,5,7,6,2024
15,Healthcare,4028,28,6,7,7,2024
15,Hobbies,539,24,0,7,8,2024
15,Healthcare,905,48,1,7,9,2024
15,Education,4158,21,2,7,10,2024
15,Dining,1448,20,3,7,11,2024
15,Travel,6884,20,4,7,12,2024
15,Groceries,226,46,5,7,13,2024
15,Healthcare,2165,36,6,7,14,2024
15,Rent,15865,39,0,7,15,2024
15,Travel,3889,40,1,7,16,2024
15,Travel,5940,21,2,7,17,2024
15,Shopping,4966,27,3,7,18,2024
15,Healthcare,1660,21,4,7,19,2024
15,Healthcare,589,35,5,7,20,2024
15,Luxury Items,9903,27,6,7,21,2024
15,Luxury Items,13048,31,0,7,22,2024
15,Shopping,3698,19,1,7,23,2024
15,Dining,1199,20,2,7,24,2024
15,Luxury Items,12486,33,3,7,25,2024
15,Rent,17199,34,4,7,26,2024
15,Rent,15407,36,5,7,27,2024
15,Luxury Items,12722,36,6,7,28,2024
15,Groceries,1236,26,0,7,29,2024
15,Hobbies,1180,27,1,7,30,2024
15,Dining,595,20,2,7,31,2024
15,Shopping,4793,21,3,8,1,2024
15,Dining,1352,33,4,8,2,2024
15,Groceries,829,25,5,8,3,2024
15,Healthcare,4130,54,6,8,4,2024
15,Rent,13832,34,0,8,5,2024
15,Subscriptions,1068,23,1,8,6,2024
15,Hobbies,306,27,2,8,7,2024
15,Subscriptions,1213,27,3,8,8,2024
15,Utilities,2539,50,4,8,9,2024
15,Luxury Items,7076,25,5,8,10,2024
15,Public Transport,575,39,6,8,11,2024
15,Shopping,2726,21,0,8,12,2024
15,Entertainment,1319,18,1,8,13,2024
15,Rent,18205,27,2,8,14,2024
15,Education,8704,35,3,8,15,2024
15,Groceries,558,46,4,8,16,2024
15,Luxury Items,24569,30,5,8,17,2024
15,Utilities,1889,28,6,8,18,2024
15,Subscriptions,121,29,0,8,19,2024
15,Shopping,3980,29,1,8,20,2024
15,Subscriptions,868,35,2,8,21,2024
15,Healthcare,3848,23,3,8,22,2024
15,Travel,5908,32,4,8,23,2024
15,Travel,2675,21,5,8,24,2024
15,Travel,4682,32,6,8,25,2024
15,Public Transport,697,39,0,8,26,2024
15,Travel,9896,33,1,8,27,2024
15,Public Transport,859,21,2,8,28,2024
15,Public Transport,320,34,3,8,29,2024
15,Hobbies,1935,29,4,8,30,2024
15,Education,7911,25,5,8,31,2024
15,Rent,8095,34,6,9,1,2024
15,Shopping,4305,18,0,9,2,2024
15,Shopping,4721,27,1,9,3,2024
15,Subscriptions,350,36,2,9,4,2024
15,Entertainment,1914,30,3,9,5,2024
15,Education,7966,23,4,9,6,2024
15,Hobbies,2215,35,5,9,7,2024
15,Dining,1350,25,6,9,8,2024
15,Travel,9236,20,0,9,9,2024
15,Subscriptions,981,33,1,9,10,2024
15,Rent,8929,22,2,9,11,2024
15,Entertainment,1357,30,3,9,12,2024
15,Utilities,2499,39,4,9,13,2024
15,Entertainment,478,22,5,9,14,2024
15,Dining,1788,25,6,9,15,2024
15,Dining,994,19,0,9,16,2024
15,Utilities,782,23,1,9,17,2024
15,Travel,5088,24,2,9,18,2024
15,Shopping,3426,32,3,9,19,2024
15,Hobbies,2605,37,4,9,20,2024
15,Rent,12048,39,5,9,21,2024
15,Entertainment,1111,28,6,9,22,2024
15,Dining,1094,32,0,9,23,2024
15,Education,4356,33,1,9,24,2024
15,Luxury Items,6455,43,2,9,25,2024
15,Hobbies,1406,23,3,9,26,2024
15,Utilities,2790,46,4,9,27,2024
15,Utilities,1952,37,5,9,28,2024
15,Rent,13718,33,6,9,29,2024
15,Subscriptions,708,21,0,9,30,2024
15,Healthcare,1413,33,1,10,1,2024
15,Shopping,4569,32,2,10,2,2024
15,Education,8650,32,3,10,3,2024
15,Public Transport,348,23,4,10,4,2024
15,Hobbies,658,24,5,10,5,2024
15,Healthcare,4426,44,6,10,6,2024
15,Dining,1151,22,0,10,7,2024
15,Subscriptions,840,29,1,10,8,2024
15,Groceries,520,28,2,10,9,2024
15,Travel,7723,28,3,10,10,2024
15,Rent,14436,31,4,10,11,2024
15,Groceries,579,30,5,10,12,2024
15,Public Transport,674,21,6,10,13,2024
15,Utilities,461,20,0,10,14,2024
15,Healthcare,3853,53,1,10,15,2024
15,Rent,16075,30,2,10,16,2024
15,Utilities,2984,24,3,10,17,2024
15,Shopping,4572,26,4,10,18,2024
15,Education,7717,18,5,10,19,2024
15,Subscriptions,964,39,6,10,20,2024
15,Dining,1832,29,0,10,21,2024
15,Groceries,1365,21,1,10,22,2024
15,Education,6583,34,2,10,23,2024
15,Travel,3205,21,3,10,24,2024
15,Groceries,1027,49,4,10,25,2024
15,Utilities,927,41,5,10,26,2024
15,Public Transport,475,31,6,10,27,2024
15,Rent,14122,35,0,10,28,2024
15,Groceries,527,47,1,10,29,2024
15,Utilities,334,20,2,10,30,2024
15,Entertainment,542,24,3,10,31,2024
15,Rent,15948,29,4,11,1,2024
15,Subscriptions,648,35,5,11,2,2024
15,Healthcare,2180,37,6,11,3,2024
15,Public Transport,495,43,0,11,4,2024
15,Entertainment,2384,19,1,11,5,2024
15,Subscriptions,294,40,2,11,6,2024
15,Dining,814,29,3,11,7,2024
15,Dining,495,26,4,11,8,2024
15,Entertainment,880,20,5,11,9,2024
15,Subscriptions,262,39,6,11,10,2024
15,Groceries,1142,47,0,11,11,2024
15,Dining,966,24,1,11,12,2024
15,Entertainment,2002,19,2,11,13,2024
15,Education,2604,35,3,11,14,2024
15,Utilities,1338,29,4,11,15,2024
15,Luxury Items,22993,28,5,11,16,2024
15,Entertainment,2491,21,6,11,17,2024
15,Subscriptions,457,26,0,11,18,2024
15,Travel,6686,26,1,11,19,2024
15,Subscriptions,1062,32,2,11,20,2024
15,Travel,7481,25,3,11,21,2024
15,Entertainment,477,30,4,11,22,2024
15,Shopping,3393,24,5,11,23,2024
15,Luxury Items,21133,43,6,11,24,2024
15,Education,5618,35,0,11,25,2024
15,Dining,1461,19,1,11,26,2024
15,Utilities,1560,30,2,11,27,2024
15,Shopping,4224,23,3,11,28,2024
15,Entertainment,843,30,4,11,29,2024
15,Education,7559,27,5,11,30,2024
15,Shopping,4629,35,6,12,1,2024
15,Rent,13712,23,0,12,2,2024
15,Hobbies,1653,40,1,12,3,2024
15,Hobbies,1755,38,2,12,4,2024
15,Groceries,350,39,3,12,5,2024
15,Travel,7053,28,4,12,6,2024
15,Dining,1266,31,5,12,7,2024
15,Hobbies,1521,39,6,12,8,2024
15,Groceries,964,29,0,12,9,2024
15,Utilities,859,21,1,12,10,2024
15,Public Transport,526,44,2,12,11,2024
15,Healthcare,3589,59,3,12,12,2024
15,Entertainment,429,25,4,12,13,2024
15,Healthcare,4164,45,5,12,14,2024
15,Hobbies,2295,18,6,12,15,2024
15,Healthcare,3094,28,0,12,16,2024
15,Education,9910,32,1,12,17,2024
15,Rent,10650,31,2,12,18,2024
15,Healthcare,612,40,3,12,19,2024
15,Luxury Items,14521,27,4,12,20,2024
15,Rent,19996,34,5,12,21,2024
15,Groceries,605,18,6,12,22,2024
15,Entertainment,1055,29,0,12,23,2024
15,Groceries,1269,24,1,12,24,2024
15,Hobbies,1819,22,2,12,25,2024
16,Entertainment,1318,29,0,1,1,2024
16,Hobbies,2015,40,1,1,2,2024
16,Healthcare,920,34,2,1,3,2024
16,Public Transport,450,40,3,1,4,2024
16,Healthcare,3495,47,4,1,5,2024
16,Groceries,376,34,5,1,6,2024
16,Subscriptions,1493,34,6,1,7,2024
16,Shopping,4818,24,0,1,8,2024
16,Utilities,1015,22,1,1,9,2024
16,Healthcare,2771,38,2,1,10,2024
16,Healthcare,4587,40,3,1,11,2024
16,Travel,2214,31,4,1,12,2024
16,Utilities,1972,37,5,1,13,2024
16,Dining,1412,30,6,1,14,2024
16,Luxury Items,7658,27,0,1,15,2024
16,Public Transport,538,34,1,1,16,2024
16,Dining,926,25,2,1,17,2024
16,Hobbies,1138,22,3,1,18,2024
16,Education,4907,31,4,1,19,2024
16,Shopping,3745,23,5,1,20,2024
16,Entertainment,769,26,6,1,21,2024
16,Luxury Items,18779,33,0,1,22,2024
16,Rent,12173,22,1,1,23,2024
16,Entertainment,1057,30,2,1,24,2024
16,Utilities,1811,45,3,1,25,2024
16,Luxury Items,18257,36,4,1,26,2024
16,Rent,18038,34,5,1,27,2024
16,Rent,18659,25,6,1,28,2024
16,Travel,7505,27,0,1,29,2024
16,Groceries,1230,48,1,1,30,2024
16,Entertainment,494,19,2,1,31,2024
16,Public Transport,816,37,3,2,1,2024
16,Subscriptions,1188,40,4,2,2,2024
16,Hobbies,2712,28,5,2,3,2024
16,Shopping,4448,28,6,2,4,2024
16,Hobbies,2904,26,0,2,5,2024
16,Hobbies,2135,26,1,2,6,2024
16,Subscriptions,353,28,2,2,7,2024
16,Hobbies,748,21,3,2,8,2024
16,Rent,12853,35,4,2,9,2024
16,Entertainment,2434,22,5,2,10,2024
16,Dining,621,29,6,2,11,2024
16,Entertainment,382,21,0,2,12,2024
16,Healthcare,2811,28,1,2,13,2024
16,Education,3458,25,2,2,14,2024
16,Healthcare,1010,24,3,2,15,2024
16,Shopping,882,31,4,2,16,2024
16,Healthcare,4660,25,5,2,17,2024
16,Subscriptions,816,38,6,2,18,2024
16,Dining,1068,23,0,2,19,2024
16,Hobbies,2795,36,1,2,20,2024
16,Travel,9781,40,2,2,21,2024
16,Hobbies,2664,27,3,2,22,2024
16,Education,5776,19,4,2,23,2024
16,Subscriptions,758,38,5,2,24,2024
16,Subscriptions,535,38,6,2,25,2024
16,Education,8932,32,0,2,26,2024
16,Entertainment,1789,28,1,2,27,2024
16,Luxury Items,23529,29,2,2,28,2024
16,Education,8893,34,3,2,29,2024
16,Healthcare,3036,30,4,3,1,2024
16,Rent,14535,28,5,3,2,2024
16,Luxury Items,8726,43,6,3,3,2024
16,Entertainment,820,21,0,3,4,2024
16,Utilities,1135,50,1,3,5,2024
16,Rent,18180,37,2,3,6,2024
16,Healthcare,2508,38,3,3,7,2024
16,Utilities,2853,37,4,3,8,2024
16,Shopping,2617,29,5,3,9,2024
16,Utilities,1660,36,6,3,10,2024
16,Healthcare,4902,45,0,3,11,2024
16,Rent,10393,28,1,3,12,2024
16,Groceries,567,50,2,3,13,2024
16,Entertainment,2090,25,3,3,14,2024
16,Travel,8433,39,4,3,15,2024
16,Utilities,2162,33,5,3,16,2024
16,Hobbies,2005,37,6,3,17,2024
16,Utilities,2609,20,0,3,18,2024
16,Healthcare,4316,23,1,3,19,2024
16,Shopping,4047,23,2,3,20,2024
16,Public Transport,121,33,3,3,21,2024
16,Hobbies,2660,23,4,3,22,2024
16,Rent,18164,37,5,3,23,2024
16,Healthcare,4369,30,6,3,24,2024
16,Public Transport,821,22,0,3,25,2024
16,Hobbies,967,32,1,3,26,2024
16,Luxury Items,18455,38,2,3,27,2024
16,Hobbies,1260,34,3,3,28,2024
